tenure,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn
0.23943661971830985,0.30060000000000003,0.10230914237330263,2,2,0,1,1,0.0,0
0.7746478873239437,0.24819999999999998,0.28917301319792,0,0,1,0,0,0.125,1
0.15492957746478872,0.4914,0.0940161608606117,0,2,0,0,1,0.25,1
0.3802816901408451,0.7973000000000001,0.3219872027912735,2,2,1,0,0,0.0,0
0.22535211267605634,0.4844,0.1327864301734441,0,0,0,1,1,0.25,0
0.22535211267605634,0.7050000000000001,0.1763443283091493,0,3,0,1,0,0.125,1
0.4225352112676057,0.05620000000000003,0.08989754567237612,0,3,1,1,1,0.25,0
0.08450704225352114,0.24810000000000004,0.03408252794235332,0,0,0,0,1,0.125,0
0.49295774647887325,0.3373,0.22231346308635963,1,1,1,1,0,0.375,0
0.04225352112676056,0.8599000000000001,0.04689251297085028,0,1,1,0,0,0.0,0
0.295774647887324,0.7041,0.2286714155794227,1,3,1,1,0,0.125,0
0.5915492957746479,0.3865,0.290570276049428,2,3,1,0,1,0.25,0
0.7323943661971831,0.685,0.542443456152312,2,3,0,0,0,0.0,0
0.647887323943662,0.9223000000000001,0.610310011161842,0,3,1,0,0,0.125,1
0.22535211267605634,0.34459999999999996,0.10518264885263,0,3,0,0,1,0.125,0
0.09859154929577466,0.45790000000000003,0.05878144276971645,0,0,1,1,1,0.25,0
0.4225352112676057,0.4731999999999999,0.24004232440424683,2,2,0,0,0,0.5,1
0.676056338028169,0.4406999999999999,0.362289466868145,0,0,1,1,0,0.25,1
0.6056338028169015,0.9285000000000001,0.5743725964581766,0,3,1,1,1,0.0,0
0.8169014084507042,0.6452,0.57684423016392,0,1,0,0,1,0.25,1
0.5774647887323944,0.3381,0.26014757790350174,0,3,1,1,1,0.125,0
0.8309859154929577,0.1235,0.22309397899343644,0,3,0,1,0,0.0,0
0.07042253521126761,0.3674,0.03719181526861013,1,1,2,0,0,0.125,0
0.47887323943661975,0.9913000000000001,0.4819360511237919,0,0,1,0,1,0.125,1
0.1267605633802817,0.9064000000000001,0.12615669089130968,0,0,2,0,0,0.25,1
0.8873239436619719,0.2753,0.3509638558414995,1,3,0,1,0,0.125,0
0.5070422535211268,0.9526000000000001,0.4929782605413202,2,1,0,0,1,0.25,1
0.4366197183098592,0.8876000000000002,0.40188322692222367,1,0,0,0,0,0.375,1
0.8732394366197184,0.34249999999999997,0.39461583401957556,0,1,1,0,0,0.125,0
0.3802816901408451,0.5892,0.2543099693484899,0,0,1,1,0,0.375,0
0.4084507042253521,0.2686,0.1609314621083918,2,0,1,0,1,0.125,0
0.9295774647887325,0.9886000000000001,0.9226104540349302,0,1,0,1,0,0.0,0
0.9859154929577465,0.8914,0.8976757583606377,0,0,1,0,0,0.5,1
0.09859154929577466,0.9573,0.10518497181663915,1,2,1,1,0,0.25,0
0.8028169014084507,0.9207000000000001,0.7526205937728303,1,0,0,0,1,0.25,0
0.4225352112676057,0.6544000000000001,0.30528509156543376,1,1,1,0,0,0.75,1
0.6056338028169015,0.7222999999999999,0.46899365714677294,1,3,0,0,0,0.125,0
0.08450704225352114,0.7807,0.07738490003705127,0,2,0,1,0,0.0,0
0.647887323943662,0.14649999999999996,0.18680347376037926,0,0,1,0,1,0.25,0
0.8309859154929577,0.5627,0.5291677168399791,0,2,0,0,1,0.25,0
0.26760563380281693,0.5166999999999999,0.16413715244102864,1,2,0,1,0,0.0,0
0.07042253521126761,0.6481999999999999,0.05676046408174974,1,0,1,0,0,0.25,0
0.16901408450704225,0.4804000000000001,0.10038572817372053,0,3,1,0,0,0.0,1
0.323943661971831,0.9709000000000001,0.3240453489033867,0,2,1,0,0,0.0,1
0.16901408450704225,0.4653,0.09810573899873282,1,1,1,0,1,0.25,0
0.49295774647887325,0.4201,0.25693491867883744,2,3,1,0,1,0.125,1
0.7464788732394366,0.9002000000000001,0.6876960726808978,0,2,0,0,1,0.375,1
0.49295774647887325,0.1411,0.14027566613896666,0,0,1,0,1,0.25,0
0.943661971830986,0.2573,0.3588294119765055,2,2,1,0,1,0.125,0
0.9577464788732395,0.1527,0.28031206698499017,0,3,0,1,0,0.0,0
0.16901408450704225,0.7546999999999999,0.14180301497498746,1,0,0,0,0,0.25,0
0.11267605633802817,0.3846,0.058760536093634026,0,3,1,0,0,0.375,1
0.619718309859155,0.3937,0.30795766165796906,0,3,0,0,0,0.375,1
0.5070422535211268,0.7387999999999999,0.40109806508712853,2,1,1,1,0,0.5,0
0.7042253521126761,0.32039999999999996,0.3059122918479062,1,0,1,1,1,0.25,0
0.02816901408450704,0.5112000000000001,0.02243170195442577,0,2,0,0,1,0.5,1
0.47887323943661975,0.8231999999999999,0.41360025738441214,0,0,0,0,1,0.875,1
0.36619718309859156,0.031200000000000006,0.07015467455854972,1,2,1,0,1,0.375,0
0.6338028169014085,0.8131000000000002,0.5389311345704665,0,2,2,0,0,0.0,1
0.6338028169014085,0.024899999999999978,0.11781028120640812,1,2,2,1,0,0.25,0
0.3802816901408451,0.19689999999999996,0.1267281400375623,2,2,1,0,1,0.25,0
0.36619718309859156,0.8136000000000001,0.3155154250617617,0,3,0,0,1,0.0,1
0.7323943661971831,0.42460000000000003,0.3821450017364156,0,1,1,0,0,0.375,0
0.11267605633802817,0.13579999999999998,0.03275263104711087,1,3,0,0,1,0.125,0
0.3943661971830986,0.5826,0.2612533087718605,0,0,1,0,1,0.5,1
0.5633802816901409,0.1965,0.1864666439790515,1,2,1,1,0,0.0,1
0.9859154929577465,0.11070000000000002,0.2538697676687546,1,2,1,0,0,0.0,0
0.6056338028169015,0.589,0.4008704146142311,1,2,0,1,0,0.25,0
0.2112676056338028,0.6431,0.15432959839436727,0,2,0,0,0,0.125,0
0.49295774647887325,0.8308,0.42866235601978697,1,3,0,1,0,0.25,0
0.9014084507042254,0.43970000000000004,0.48060034681852654,0,3,2,0,0,0.25,0
0.14084507042253522,0.7158,0.11465569608197274,2,3,1,0,0,0.25,0
0.7042253521126761,0.4045,0.3557294165062853,1,2,0,0,0,0.25,1
0.647887323943662,0.7619,0.5227482058006734,1,1,0,1,1,0.375,1
0.7183098591549296,0.9377,0.6847877217414331,0,1,0,0,1,0.25,1
0.5070422535211268,0.2933,0.20964517886242126,1,1,1,1,1,0.25,0
0.676056338028169,0.2507,0.2541554922418809,2,0,1,0,1,0.25,0
0.4366197183098592,0.9645999999999999,0.43050214351503935,2,2,0,0,1,0.25,0
0.02816901408450704,0.9414,0.03742178870551669,0,1,0,0,0,0.0,0
0.18309859154929578,0.0524,0.038692450018525636,0,1,1,1,0,0.0,0
0.28169014084507044,0.05680000000000002,0.06028672344765025,0,0,1,1,1,0.125,1
0.5915492957746479,0.13380000000000003,0.16436247994991687,0,1,0,0,1,0.125,0
0.943661971830986,0.7544,0.7514428510201876,0,1,1,1,0,0.25,0
0.23943661971830985,0.6606000000000001,0.17757317626999344,0,3,0,0,0,0.5,1
0.971830985915493,0.25780000000000003,0.3698588450919835,0,1,1,0,0,0.125,1
0.6619718309859155,0.978,0.6543987065736396,0,1,1,1,0,0.5,1
0.35211267605633806,0.17930000000000001,0.11219335423226619,0,0,1,1,1,0.0,0
0.295774647887324,0.6069,0.20383428439351473,0,1,1,0,1,0.125,0
0.323943661971831,0.7129000000000001,0.2521263831798822,2,1,1,0,0,0.125,0
0.09859154929577466,0.8952,0.09941472921789285,0,2,0,0,0,0.125,1
0.8028169014084507,0.7919,0.6658532421027935,0,3,1,0,1,0.25,1
0.1267605633802817,0.35400000000000004,0.061996424958389904,0,3,0,1,1,0.125,0
0.2112676056338028,0.2389,0.0792142341942625,0,2,2,0,1,0.25,1
0.28169014084507044,0.9652000000000001,0.28185567656907506,0,3,1,0,0,0.125,1
0.8028169014084507,0.6950000000000001,0.6005756304814691,1,3,1,0,1,0.0,1
0.5070422535211268,0.3867,0.2497836739766472,0,2,1,1,1,0.125,1
0.7042253521126761,0.9723000000000002,0.6920690524281361,0,3,0,0,1,0.125,0
0.8309859154929577,0.17709999999999998,0.260447240260683,2,3,1,0,1,0.125,0
0.5915492957746479,0.8247,0.5094236842441481,0,3,1,0,1,0.25,1
0.6056338028169015,0.7148999999999999,0.4652118717398651,0,1,2,1,0,0.0,0
0.49295774647887325,0.891,0.45383399402301355,1,3,1,0,1,0.0,0
0.04225352112676056,0.6815,0.03860417738617766,0,3,0,0,0,0.125,1
0.22535211267605634,0.7289000000000001,0.18106342969375203,2,2,1,0,1,0.125,0
0.6338028169014085,0.23420000000000002,0.22963544564322289,1,3,1,0,0,0.125,0
0.7042253521126761,0.8592000000000002,0.6250736089220401,1,0,1,0,1,0.125,1
0.16901408450704225,0.7117,0.13531033056939332,1,3,0,0,1,0.0,1
0.014084507042253521,0.7053,0.018680115079637013,0,3,1,0,0,0.0,1
0.15492957746478872,0.8823000000000001,0.14849895873138289,0,3,1,0,1,0.25,1
0.9859154929577465,0.8340000000000001,0.8503407207460429,0,0,1,1,0,0.0,0
0.7746478873239437,0.24280000000000002,0.2856606916160744,0,2,1,0,0,0.25,0
1.0,0.20549999999999996,0.3367566079614945,2,0,1,1,1,0.125,0
0.49295774647887325,0.9674,0.48577939507694234,0,3,0,1,1,0.125,0
0.7042253521126761,0.4451000000000001,0.37977906289308905,0,3,1,0,1,0.0,0
0.4507042253521127,0.5607,0.2892183109960985,0,1,1,0,0,0.125,0
0.23943661971830985,0.788,0.20420828159898904,0,1,0,0,1,0.25,1
0.9154929577464789,0.36600000000000005,0.43153353953510515,2,2,1,1,1,0.125,0
0.8591549295774649,0.516,0.5132554133772528,1,1,0,0,0,0.0,0
0.18309859154929578,0.6841999999999999,0.14142785628750862,0,3,1,0,0,0.125,1
0.2112676056338028,0.411,0.11119680267233778,0,1,0,1,1,0.125,0
0.676056338028169,0.3714,0.3228490224386708,2,2,1,0,0,0.25,0
0.46478873239436624,0.867,0.4190127635257483,1,1,0,1,1,0.125,0
0.8591549295774649,0.044800000000000006,0.17393541463165338,0,2,1,1,1,0.125,1
0.9859154929577465,0.8028000000000002,0.8246115713806187,0,1,1,0,1,0.25,1
0.8873239436619719,0.26549999999999996,0.3436790407087827,0,0,0,0,0,0.0,0
0.619718309859155,0.2614,0.2388088305153844,0,2,0,1,0,0.25,1
0.6901408450704226,0.7179,0.5307124879060686,1,1,1,1,0,0.375,0
0.33802816901408456,0.8662000000000001,0.30724335022515326,0,3,0,1,0,0.125,0
0.26760563380281693,0.5571999999999999,0.173545156678115,1,1,0,0,0,0.0,0
0.676056338028169,0.6777,0.4971723720598534,0,2,1,0,0,0.0,1
0.09859154929577466,0.045599999999999974,0.020471120330697153,2,1,0,0,0,0.0,1
0.6619718309859155,0.8323,0.5731693011014333,0,1,1,0,1,0.0,1
0.9859154929577465,0.2733,0.3879582191693312,0,1,0,0,1,0.375,1
1.0,0.010099999999999998,0.1733500277013458,1,0,0,0,0,0.25,0
0.619718309859155,0.514,0.3708344899758295,1,1,1,1,0,0.25,0
0.8732394366197184,0.8078000000000001,0.7350915073597307,0,1,0,1,1,0.25,0
0.619718309859155,0.37079999999999996,0.295988589600787,0,1,2,0,0,0.125,0
0.7746478873239437,0.4362,0.41145383863995094,2,0,1,0,0,0.375,0
0.3098591549295775,0.7785,0.25904765444516586,0,3,0,0,0,0.125,1
0.07042253521126761,0.9698000000000002,0.07917242084209768,0,1,1,0,0,0.125,1
0.49295774647887325,0.9020999999999999,0.45847527611330946,1,2,0,0,0,0.0,0
0.5352112676056339,0.3108,0.22903147500084203,0,3,1,1,1,0.5,0
0.26760563380281693,0.10449999999999998,0.06838457598357199,0,1,0,1,0,0.125,0
0.4084507042253521,0.45159999999999995,0.22469682415975484,1,0,1,0,0,0.5,0
0.22535211267605634,0.336,0.10348456216193613,1,1,1,0,0,0.25,0
0.11267605633802817,0.3092,0.0508787192105639,1,1,0,1,0,0.125,0
0.18309859154929578,0.30950000000000005,0.08049883329132639,1,2,0,1,1,0.25,0
0.7746478873239437,0.38720000000000004,0.37958277243431526,0,1,0,1,0,0.25,0
0.0,0.6904999999999999,0.007993319155509663,0,3,0,0,0,0.125,0
0.3943661971830986,0.8904000000000001,0.3649295154645521,0,0,0,1,0,0.125,0
0.8169014084507042,0.11180000000000001,0.21131887443101896,0,3,1,0,0,0.25,0
0.7746478873239437,0.5109999999999999,0.4601059968477378,1,1,1,0,1,0.125,0
0.647887323943662,0.24509999999999998,0.24062887281655895,0,1,1,1,0,0.125,1
0.8028169014084507,0.21810000000000002,0.2793073850510297,0,3,2,0,0,0.0,0
0.5070422535211268,0.2294,0.18218425982817033,0,1,0,0,0,0.25,0
0.9859154929577465,0.6403000000000001,0.6906055851023671,0,3,0,0,0,0.625,1
0.323943661971831,0.2168,0.11383568978674029,1,3,1,0,1,0.25,1
0.28169014084507044,0.8327,0.24953743979167659,0,0,1,1,0,0.0,0
0.15492957746478872,0.7702,0.13287470280579206,2,0,1,1,1,0.125,0
0.8450704225352113,0.9778,0.832126359950242,1,2,1,1,1,0.0,0
0.4366197183098592,0.38210000000000005,0.21400189786159546,0,0,0,0,0,0.25,0
0.3098591549295775,0.49180000000000007,0.1824583695812509,0,1,0,0,1,0.375,1
0.8028169014084507,0.7853000000000001,0.6614070889892666,1,2,1,0,0,0.25,0
0.19718309859154928,0.7359,0.16070497311749898,0,3,1,0,1,0.0,0
0.619718309859155,0.9294,0.5879503210917001,0,3,0,1,0,0.0,1
0.3943661971830986,0.2754,0.1577791999479656,0,2,0,0,1,0.125,0
0.014084507042253521,0.9329000000000001,0.023967181164478626,0,3,0,0,0,0.25,1
0.18309859154929578,0.3761999999999999,0.091344752250081,0,0,0,0,1,0.375,1
0.5070422535211268,0.7698,0.41442026367964463,0,2,1,0,1,0.0,1
0.15492957746478872,0.10139999999999999,0.039658803046335,0,0,0,0,0,0.125,0
0.22535211267605634,0.21149999999999997,0.07890179553503086,0,0,0,0,1,0.0,0
0.36619718309859156,0.3092,0.15733551382221656,1,0,1,0,1,0.125,0
0.676056338028169,0.5192000000000001,0.4069658721742594,2,2,1,0,0,0.375,0
0.33802816901408456,0.09789999999999999,0.08415169419572596,1,1,1,0,1,0.25,0
0.6901408450704226,0.12369999999999998,0.1856361843457778,0,1,0,0,1,0.125,1
0.7605633802816901,0.7899,0.6300133918875127,0,1,1,0,1,0.25,1
0.3802816901408451,0.2977,0.15950980813478763,1,0,1,0,0,0.0,0
0.295774647887324,0.06379999999999997,0.06505809152245899,2,1,1,0,0,0.25,0
0.5633802816901409,0.8129000000000002,0.480001022104164,0,2,0,0,1,0.25,1
0.6901408450704226,0.8487,0.6066734110055065,1,2,1,0,0,0.25,0
0.7887323943661972,0.6311,0.5478757074877261,0,1,0,0,0,0.25,1
0.02816901408450704,0.23560000000000003,0.012828568740570217,1,1,1,1,1,0.0,0
0.22535211267605634,0.22969999999999996,0.08249542085719694,0,2,0,0,1,0.25,0
0.647887323943662,0.007199999999999984,0.11076008543861625,0,1,2,0,0,0.25,0
0.8591549295774649,0.6749,0.6276822975043236,0,0,0,1,0,0.375,1
0.7464788732394366,0.7676000000000001,0.6045293152250545,0,2,0,0,0,0.125,1
0.26760563380281693,0.5151999999999999,0.16378870783965507,2,2,1,0,0,0.375,1
0.014084507042253521,0.9686000000000001,0.02479647931574772,0,2,0,1,1,0.125,1
0.6901408450704226,0.6327,0.48123335451102184,2,3,0,0,0,0.5,0
0.5070422535211268,0.34479999999999994,0.23177721845966576,1,3,1,1,1,0.125,0
0.5633802816901409,0.027600000000000013,0.10603517664399065,0,3,2,0,1,0.125,0
0.07042253521126761,0.1592,0.022682582067414737,0,0,1,0,1,0.375,1
0.647887323943662,0.7119,0.4954533786930772,2,0,1,1,0,0.125,0
0.2112676056338028,0.3737,0.10426507806901292,2,0,1,0,0,0.375,0
0.647887323943662,0.9126000000000001,0.6050148147029684,1,3,1,1,1,0.25,0
0.16901408450704225,0.2744,0.06928124009110664,1,3,1,0,1,0.0,0
0.5492957746478874,0.3111,0.23510370292077878,0,0,0,1,1,0.25,0
0.971830985915493,0.8168000000000002,0.8243467534835749,0,2,1,0,1,0.5,1
0.676056338028169,0.14889999999999998,0.19621844688949308,0,0,0,0,0,0.375,1
0.26760563380281693,0.7609000000000001,0.2208639335446456,1,0,1,1,0,0.625,0
0.5915492957746479,0.21409999999999996,0.20446729208601006,0,0,0,0,0,0.125,0
0.8169014084507042,0.6655,0.5907553001327573,0,0,1,0,0,0.125,0
0.22535211267605634,0.12520000000000003,0.061861693045858784,0,0,0,0,0,0.5,1
0.23943661971830985,0.7001999999999999,0.18585221999862941,0,0,1,1,1,0.125,0
0.02816901408450704,0.21799999999999997,0.012215306242152736,0,2,0,0,0,0.5,0
0.3943661971830986,0.3614,0.1867465611421549,0,0,1,1,0,0.125,0
0.647887323943662,0.5009000000000001,0.38026920829902117,1,0,0,0,1,0.125,0
0.9295774647887325,0.1997,0.30869404124887184,0,2,0,0,0,0.375,1
0.5633802816901409,0.48489999999999994,0.323804922128439,0,2,1,0,1,0.25,0
0.9154929577464789,0.2728,0.3600884584694687,0,1,0,0,0,0.25,0
0.7042253521126761,0.2207,0.2468544163611001,2,3,2,0,0,0.375,0
0.19718309859154928,0.4593000000000001,0.11251508474753445,2,3,1,0,1,0.375,0
0.676056338028169,0.8464,0.5931839590043311,0,3,1,0,1,0.125,1
0.8028169014084507,0.9093000000000002,0.7449408747585567,2,3,1,1,1,0.125,0
0.971830985915493,0.3239,0.4236006174438336,0,0,0,1,0,0.0,0
0.014084507042253521,0.7314,0.01928640868602702,1,1,0,0,1,0.125,1
0.16901408450704225,0.5137,0.10541378377154112,0,0,1,0,0,0.125,0
0.8873239436619719,0.4672,0.49361242971582014,1,3,1,0,1,0.375,0
0.02816901408450704,0.6176000000000001,0.026139152513040536,0,1,1,1,1,0.125,1
0.08450704225352114,0.7548000000000001,0.07527913316275034,1,3,0,1,0,0.125,0
0.295774647887324,0.20740000000000003,0.10175163101110492,0,0,0,0,0,0.125,0
0.943661971830986,0.18630000000000002,0.30275306079545256,0,1,2,1,0,0.0,0
0.26760563380281693,0.9737,0.2702966076595092,0,3,1,0,0,0.0,1
0.7605633802816901,0.9614,0.7395701819693855,1,1,0,0,0,0.5,1
0.28169014084507044,0.6023000000000001,0.1933402944821474,2,3,0,1,1,0.5,0
0.3943661971830986,0.36799999999999994,0.1889696376989183,2,0,0,0,0,0.125,0
0.33802816901408456,0.8468000000000002,0.3016101625029472,0,0,1,0,1,0.375,1
0.9295774647887325,0.6196999999999999,0.6355350773372792,1,3,1,1,0,0.125,0
0.35211267605633806,0.8495999999999999,0.3146141150262088,0,0,2,0,1,0.0,1
0.35211267605633806,0.7319,0.27907044272209564,0,3,1,0,1,0.25,1
0.943661971830986,0.2685,0.3676752589233758,0,0,0,0,1,0.125,0
0.5915492957746479,0.3995,0.2970629604550221,0,0,1,1,0,0.125,0
0.7042253521126761,0.03489999999999999,0.1367947045712447,0,0,2,0,0,0.0,0
0.5211267605633804,0.5495999999999999,0.32849614794493176,0,1,2,0,0,0.125,0
0.8028169014084507,0.8652,0.7152324880454464,1,1,0,0,0,0.125,0
0.5352112676056339,0.5695999999999999,0.34626217668696546,2,1,0,0,1,0.375,0
0.619718309859155,0.8728,0.5583673744350842,0,3,1,1,0,0.125,0
0.28169014084507044,0.3614,0.13458208135252256,0,3,1,1,1,0.375,0
0.9154929577464789,0.6422000000000001,0.6432624171137404,1,3,1,1,0,0.375,0
0.014084507042253521,0.6658,0.017762544296019946,1,0,1,0,0,0.0,1
0.7464788732394366,0.21590000000000004,0.2585029193850185,0,1,2,0,0,0.375,1
0.36619718309859156,0.12579999999999997,0.09982124791949534,0,2,0,0,0,0.25,0
0.014084507042253521,0.9537000000000002,0.024450357678383307,0,2,0,1,0,0.25,1
0.23943661971830985,0.8695999999999999,0.22126812928223893,2,1,0,0,0,0.125,0
0.8450704225352113,0.5364,0.5193926842894458,0,1,1,0,0,0.125,0
0.5352112676056339,0.3815,0.2610570183130867,2,0,1,1,0,0.125,1
0.619718309859155,0.007199999999999984,0.10594690401164268,1,2,0,0,0,0.0,0
0.9577464788732395,0.8082,0.8056445702458508,0,2,1,0,0,0.125,1
0.25352112676056343,0.4231,0.13515701494478896,0,3,1,0,0,0.125,0
0.323943661971831,0.2642,0.127048709070826,1,2,0,1,0,0.125,0
0.3802816901408451,0.8105,0.3262800402801959,0,3,1,0,0,0.375,1
0.7746478873239437,0.20159999999999995,0.2588629788064378,2,1,1,0,1,0.125,0
0.7042253521126761,0.034400000000000014,0.1364985266600772,2,3,1,1,1,0.25,0
0.5070422535211268,0.8516000000000001,0.4495736780302194,0,1,1,0,0,0.0,1
0.7183098591549296,0.024400000000000005,0.13318133405500082,0,2,0,0,0,0.125,0
0.15492957746478872,0.7059,0.12391270765846388,0,1,2,0,0,0.125,1
0.971830985915493,0.1735,0.3013197920018026,0,1,1,0,1,0.625,1
0.647887323943662,0.4845,0.3713165050077296,0,1,0,1,0,0.125,0
0.295774647887324,0.09699999999999998,0.0735415560839008,0,2,0,0,1,0.5,1
0.19718309859154928,0.9136,0.19166427594954055,2,3,0,1,0,0.25,0
0.7605633802816901,0.05620000000000003,0.1613147511699027,0,1,2,0,0,0.0,0
0.5492957746478874,0.5068999999999999,0.32607097351937175,0,0,1,0,0,0.0,0
0.8732394366197184,0.8595999999999999,0.7729953110971474,0,0,0,0,1,0.125,1
0.2112676056338028,0.5387,0.13492820298988698,0,0,1,1,1,0.125,0
0.33802816901408456,0.8429000000000002,0.3004777175484831,0,2,1,1,0,0.25,0
0.4366197183098592,0.8545,0.3895808095297275,0,3,1,0,0,0.25,1
0.18309859154929578,0.7992000000000001,0.16012771656122346,0,2,1,0,0,0.125,1
0.26760563380281693,0.2324,0.0980952856606916,0,2,1,0,0,0.375,1
0.14084507042253522,0.2744,0.05826109883166525,2,2,0,0,0,0.375,0
0.46478873239436624,0.23320000000000002,0.16872268339510482,1,1,1,0,0,0.125,0
0.46478873239436624,0.5801000000000001,0.3057148399071279,1,2,0,0,0,0.25,0
0.8028169014084507,0.5811,0.5238458062950001,1,3,1,1,0,0.0,0
0.8732394366197184,0.2363,0.3169057190212423,1,0,1,0,1,0.0,0
0.11267605633802817,0.9662999999999999,0.11956760347933548,1,1,0,0,1,0.25,1
0.7746478873239437,0.35479999999999995,0.3585088429432418,1,1,1,0,1,0.0,0
0.35211267605633806,0.7765,0.29253898804718864,1,3,0,0,0,0.25,0
0.28169014084507044,0.9237000000000002,0.2717333608991729,0,0,1,0,0,0.25,1
0.16901408450704225,0.7705,0.14418869901239184,0,3,0,1,0,0.25,1
0.1267605633802817,0.8175000000000001,0.11583111587060624,2,0,1,0,1,0.25,0
0.8028169014084507,0.7717,0.652245318937151,0,2,0,1,1,0.125,0
0.8309859154929577,0.3834,0.4042154827874174,0,2,1,0,1,0.0,1
0.04225352112676056,0.11070000000000002,0.012085220257639938,0,2,2,0,1,0.0,1
0.5492957746478874,0.9645999999999999,0.5387150989176148,0,0,1,1,1,0.25,0
0.323943661971831,0.7304999999999999,0.257032483167222,1,3,1,0,0,0.0,0
0.9577464788732395,0.44560000000000005,0.5150487415923222,2,3,0,0,0,0.125,1
0.2112676056338028,0.7855000000000001,0.1807928043866852,0,0,1,0,1,0.125,1
0.3802816901408451,0.6718999999999999,0.2812052466465111,0,3,2,0,0,0.125,1
0.9154929577464789,0.8306,0.787685735491057,0,1,1,0,1,0.125,1
1.0,0.8178000000000001,0.848802918571981,0,0,2,0,1,0.125,1
0.02816901408450704,0.3384000000000001,0.0164105792426905,2,2,0,0,1,0.25,0
0.647887323943662,0.6040000000000001,0.4365511417948846,1,0,1,1,0,0.0,0
0.7183098591549296,0.17210000000000003,0.2223877979346527,0,3,0,1,1,0.0,0
0.25352112676056343,0.5427,0.1615505320168322,0,3,1,0,0,0.125,0
0.3943661971830986,0.8306,0.34478709454115064,0,0,0,1,0,0.0,0
1.0,0.6427,0.7023725592907525,0,3,1,1,0,0.125,0
0.7464788732394366,0.08389999999999997,0.17571248209865858,1,2,1,0,1,0.25,0
0.15492957746478872,0.9426000000000001,0.15690344251651334,1,3,0,0,0,0.125,0
0.971830985915493,0.11329999999999996,0.252374940328862,1,1,0,1,0,0.5,0
0.9577464788732395,0.06280000000000002,0.20826417675897735,2,3,0,1,1,0.125,0
0.15492957746478872,0.8465,0.14350923203971336,1,2,1,0,0,0.0,0
0.5211267605633804,0.6496,0.37263246411891715,0,3,1,0,0,0.125,1
0.6619718309859155,0.7729999999999999,0.5401088773231091,0,3,0,0,1,0.125,0
0.5211267605633804,0.7245999999999999,0.40573470124940614,0,1,0,1,0,0.25,0
1.0,0.16299999999999998,0.3012152586213905,0,1,0,0,0,0.0,0
0.0,0.4531,0.005235960876640158,0,3,1,0,0,0.0,1
1.0,0.2585,0.38107876125621243,0,0,1,0,1,0.125,0
0.25352112676056343,0.5044,0.15309842746951396,0,3,1,1,0,0.0,0
0.07042253521126761,0.9949000000000001,0.080921612740993,0,1,1,1,0,0.5,1
0.8028169014084507,0.015300000000000008,0.14268922574448092,1,0,1,0,0,0.25,0
0.04225352112676056,0.48090000000000005,0.02928444578143928,1,0,1,0,1,0.125,0
0.4225352112676057,0.2875,0.17317928984667275,0,2,0,0,1,0.125,0
0.8450704225352113,0.5615000000000001,0.5371761352615482,0,2,1,0,1,0.0,0
0.25352112676056343,0.6804000000000001,0.1919383857026211,0,3,0,0,0,0.0,1
0.9295774647887325,0.33170000000000005,0.41141550973379987,0,0,1,1,1,0.0,0
0.07042253521126761,0.03209999999999999,0.013825120300498622,2,1,0,0,0,0.125,0
0.9154929577464789,0.1901,0.2966924476955616,0,1,0,0,0,0.25,0
0.3802816901408451,0.08050000000000002,0.08887311854433783,0,1,1,0,1,0.125,0
0.8732394366197184,0.8516000000000001,0.7671414417940715,0,1,0,0,1,0.0,1
0.5492957746478874,0.8393000000000002,0.4805016208481373,1,3,1,1,1,0.0,1
0.5915492957746479,0.9338,0.5639122895249422,2,2,0,0,0,0.0,0
0.7323943661971831,0.8969,0.6728860156405165,0,1,2,1,1,0.25,0
0.323943661971831,0.45480000000000004,0.18017954188826774,0,2,2,0,0,0.375,1
0.5774647887323944,0.196,0.190828008906244,2,1,0,0,1,0.0,0
0.1267605633802817,0.9889000000000001,0.1357389174290828,2,3,0,0,0,0.0,1
0.36619718309859156,0.04420000000000002,0.07423147639462048,1,1,0,1,0,0.125,0
0.0,0.3515,0.004055895159988338,1,3,1,1,0,0.5,1
0.7464788732394366,0.19,0.2422584320689827,2,2,0,0,1,0.125,0
0.9154929577464789,0.415,0.46909586756317584,0,2,0,1,0,0.25,0
0.3943661971830986,0.5803,0.2604786002748066,1,0,0,1,0,0.375,0
0.6056338028169015,0.2318,0.2183226109186277,0,1,1,1,0,0.125,0
0.25352112676056343,0.1531,0.07557298810990871,1,2,0,1,1,0.125,0
0.5492957746478874,0.7598,0.44356649310253904,0,0,1,0,1,0.125,1
0.6619718309859155,0.4802,0.37686955047161974,2,1,2,1,1,0.125,0
0.8591549295774649,0.2576,0.3271767043877305,0,2,1,1,0,0.125,1
0.47887323943661975,0.6401999999999999,0.33920733499115524,0,0,2,1,1,0.0,1
0.8309859154929577,0.9004000000000001,0.7645072006076873,1,3,0,0,0,0.125,0
0.9859154929577465,0.31070000000000003,0.41880021231891035,0,3,1,0,1,0.125,0
0.23943661971830985,0.7867,0.20393649480991763,0,0,0,1,0,0.125,0
0.6901408450704226,0.9234,0.6500547638765158,2,1,1,1,0,0.0,0
0.07042253521126761,0.8976000000000002,0.07414088079826334,0,3,0,1,1,0.25,0
0.6619718309859155,0.653,0.473207513859384,1,3,1,1,0,0.375,0
0.295774647887324,0.6251,0.20848485833984728,1,1,0,0,0,0.125,0
